appid,game_name,condition_type,condition_type_kor,condition_value,genres_text,price_group,top_steam_tags_text,categories_text,play_style,issue_name_kor,issue_review_count,positive_review_count,negative_review_count,mixed_review_count,high_urgency_review_count,tag_positive_present,tag_negative_present,tag_mixed_present,high_urgency_present,both_positive_negative_present,review_count,llm_positive_count,llm_negative_count,llm_mixed_count,high_urgency_count,llm_positive_ratio,llm_negative_ratio,high_urgency_ratio,condition_game_count,issue_game_count,issue_game_ratio,positive_game_count,negative_game_count,tag_positive_game_count,tag_negative_game_count,tag_mixed_game_count,high_urgency_game_count,both_positive_negative_game_count,priority_level,priority_rule_detail,priority_order,tag_dna_game_count,top_performance_game_count,top_performance_ratio,avg_positive_rate,median_total_reviews
1536620,Galactic Glitch,steam_tag,Steam 태그,Sci-fi,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,개발사 소통,3,3,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,4.0,2.0,50.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,중,중: 조건 내 발생 비율이 중간 기준 이상,2.0,1001.0,329.0,32.9,85.0,39.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Roguevania,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,개발사 소통,3,3,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,1.0,1.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,3.0,29.0,8.0,27.6,81.7,42.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Shooter,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,개발사 소통,3,3,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,12.0,4.0,33.3,4.0,1.0,4.0,1.0,0.0,1.0,1.0,중,중: 반복 게임 수가 중간 기준 이상,2.0,954.0,301.0,31.6,84.0,36.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Simulation,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,개발사 소통,3,3,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,19.0,8.0,42.1,8.0,2.0,6.0,2.0,1.0,3.0,2.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,2.0,2347.0,830.0,35.4,79.7,54.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Action,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,개발사 소통,3,3,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,41.0,9.0,22.0,8.0,3.0,7.0,3.0,1.0,3.0,2.0,중,중: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,2.0,3848.0,1187.0,30.8,83.7,37.0
1536620,Galactic Glitch,price_group,가격대,10-20,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,52.0,49.0,94.2,46.0,40.0,38.0,44.0,13.0,33.0,37.0,상,상: 절대 기준 상 후보 중 조건 내 상대 우선순위 상위 이슈,1.0,,,,,
1536620,Galactic Glitch,play_style,플레이 방식,Single-player 중심,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,132.0,101.0,76.5,85.0,70.0,66.0,82.0,15.0,56.0,54.0,상,상: 절대 기준 상 후보 중 조건 내 상대 우선순위 상위 이슈,1.0,,,,,
1536620,Galactic Glitch,genre,장르,Action,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,68.0,58.0,85.3,50.0,37.0,37.0,44.0,7.0,29.0,29.0,상,상: 절대 기준 상 후보 중 조건 내 상대 우선순위 상위 이슈,1.0,,,,,
1536620,Galactic Glitch,genre,장르,Adventure,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,77.0,62.0,80.5,53.0,44.0,38.0,54.0,6.0,33.0,35.0,상,상: 절대 기준 상 후보 중 조건 내 상대 우선순위 상위 이슈,1.0,,,,,
1536620,Galactic Glitch,genre,장르,Indie,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,163.0,126.0,77.3,108.0,88.0,82.0,100.0,18.0,72.0,70.0,상,상: 절대 기준 상 후보 중 조건 내 상대 우선순위 상위 이슈,1.0,,,,,
1536620,Galactic Glitch,genre,장르,RPG,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,22.0,18.0,81.8,17.0,11.0,14.0,14.0,3.0,9.0,10.0,상,상: 절대 기준 상 후보 중 조건 내 상대 우선순위 상위 이슈,1.0,,,,,
1536620,Galactic Glitch,genre,장르,Simulation,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,40.0,31.0,77.5,27.0,26.0,22.0,28.0,8.0,26.0,22.0,상,상: 절대 기준 상 후보 중 조건 내 상대 우선순위 상위 이슈,1.0,,,,,
1536620,Galactic Glitch,steam_tag,Steam 태그,Action Roguelike,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,6.0,6.0,100.0,4.0,6.0,4.0,6.0,1.0,4.0,4.0,상,상: 절대 기준 상 후보 중 조건 내 상대 우선순위 상위 이슈,1.0,798.0,284.0,35.6,85.4,48.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Twin Stick Shooter,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,3.0,174.0,68.0,39.1,86.5,56.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Dungeon Crawler,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,4.0,4.0,100.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,2.0,473.0,184.0,38.9,83.7,57.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Difficult,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,3.0,2.0,66.7,2.0,2.0,2.0,2.0,1.0,2.0,2.0,중,중: Steam 비추천 맥락이 중간 기준 이상,2.0,707.0,247.0,34.9,87.9,41.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Physics,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,7.0,6.0,85.7,4.0,5.0,4.0,5.0,0.0,5.0,3.0,상,상: 절대 기준 상 후보 중 조건 내 상대 우선순위 상위 이슈,1.0,758.0,230.0,30.3,84.7,36.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Sci-fi,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,4.0,4.0,100.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,2.0,1001.0,329.0,32.9,85.0,39.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Roguevania,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,3.0,29.0,8.0,27.6,81.7,42.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Shooter,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,12.0,10.0,83.3,10.0,7.0,7.0,7.0,2.0,6.0,7.0,상,상: 절대 기준 상 후보 중 조건 내 상대 우선순위 상위 이슈,1.0,954.0,301.0,31.6,84.0,36.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Simulation,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,19.0,15.0,78.9,12.0,12.0,12.0,13.0,4.0,12.0,9.0,상,상: 절대 기준 상 후보 중 조건 내 상대 우선순위 상위 이슈,1.0,2347.0,830.0,35.4,79.7,54.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Action,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,게임플레이 루프,25,22,3,0,2,True,True,False,True,True,100,86,5,9,5,86.0,5.0,5.0,41.0,38.0,92.7,34.0,25.0,23.0,28.0,6.0,20.0,21.0,상,상: 절대 기준 상 후보 중 조건 내 상대 우선순위 상위 이슈,1.0,3848.0,1187.0,30.8,83.7,37.0
1536620,Galactic Glitch,price_group,가격대,10-20,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,52.0,10.0,19.2,5.0,6.0,2.0,7.0,0.0,5.0,1.0,중,중: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,2.0,,,,,
1536620,Galactic Glitch,play_style,플레이 방식,Single-player 중심,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,132.0,10.0,7.6,4.0,7.0,1.0,8.0,0.0,6.0,1.0,중,중: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,2.0,,,,,
1536620,Galactic Glitch,genre,장르,Action,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,68.0,8.0,11.8,5.0,3.0,4.0,4.0,0.0,2.0,0.0,중,중: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,2.0,,,,,
1536620,Galactic Glitch,genre,장르,Adventure,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,77.0,7.0,9.1,5.0,3.0,2.0,4.0,0.0,2.0,1.0,중,중: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,2.0,,,,,
1536620,Galactic Glitch,genre,장르,Indie,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,163.0,14.0,8.6,7.0,8.0,4.0,9.0,0.0,7.0,1.0,중,중: 절대 기준 상 후보였으나 최종 상위 이슈 제한 기준에 따라 중으로 조정,2.0,,,,,
1536620,Galactic Glitch,genre,장르,RPG,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,22.0,4.0,18.2,2.0,2.0,1.0,3.0,0.0,2.0,0.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,2.0,,,,,
1536620,Galactic Glitch,genre,장르,Simulation,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,40.0,4.0,10.0,2.0,3.0,1.0,3.0,0.0,3.0,1.0,중,중: 반복 게임 수와 Steam 비추천 맥락이 중간 기준 이상,2.0,,,,,
1536620,Galactic Glitch,steam_tag,Steam 태그,Action Roguelike,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,6.0,1.0,16.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,3.0,798.0,284.0,35.6,85.4,48.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Twin Stick Shooter,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,1.0,1.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,3.0,174.0,68.0,39.1,86.5,56.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Dungeon Crawler,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,4.0,1.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,3.0,473.0,184.0,38.9,83.7,57.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Difficult,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,3.0,2.0,66.7,1.0,1.0,1.0,1.0,0.0,0.0,0.0,중,중: 조건 내 발생 비율이 중간 기준 이상,2.0,707.0,247.0,34.9,87.9,41.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Physics,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,7.0,2.0,28.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,중,중: 조건 내 발생 비율이 중간 기준 이상,2.0,758.0,230.0,30.3,84.7,36.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Sci-fi,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,4.0,1.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,3.0,1001.0,329.0,32.9,85.0,39.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Roguevania,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,1.0,1.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,3.0,29.0,8.0,27.6,81.7,42.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Shooter,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,12.0,2.0,16.7,1.0,1.0,1.0,1.0,0.0,1.0,0.0,중,중: 조건 내 발생 비율이 중간 기준 이상,2.0,954.0,301.0,31.6,84.0,36.0
1536620,Galactic Glitch,steam_tag,Steam 태그,Simulation,"Action, Adventure, Indie, RPG, Simulation",10-20,"Action Roguelike, Twin Stick Shooter, Dungeon Crawler, Difficult, Physics, Sci-fi, Roguevania, Shooter, Simulation, Action","Single-player, Steam Achievements, Full controller support, Camera Comfort, Custom Volume Controls, Adjustable Difficulty, Playable without Timed Input, Stereo Sound, Steam Cloud, Family Sharing",Single-player 중심,과금,1,1,0,0,0,True,False,False,False,False,100,86,5,9,5,86.0,5.0,5.0,19.0,1.0,5.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,하,하: 반복성 또는 Steam 비추천 맥락 근거가 상대적으로 약함,3.0,2347.0,830.0,35.4,79.7,54.0
